Id,Style
4123,American Pale Ale
4124,American IPA
4125,Blonde Ale
4126,American Pale Ale
4127,American Pale Ale
4128,American IPA
4129,American IPA
4130,American Pale Ale
4131,American Amber Ale
4132,American Pale Ale
4133,American IPA
4134,American Stout
4135,American Brown Ale
4136,Witbier
4137,American Pale Ale
4138,American IPA
4139,American Pale Ale
4140,American Brown Ale
4141,American IPA
4142,American IPA
4143,Saison
4144,American Pale Ale
4145,American IPA
4146,Irish Red Ale
4147,American IPA
4148,American Brown Ale
4149,American IPA
4150,American IPA
4151,American IPA
4152,American IPA
4153,Blonde Ale
4154,American Light Lager
4155,American IPA
4156,Saison
4157,American Brown Ale
4158,American IPA
4159,Saison
4160,Imperial IPA
4161,American Light Lager
4162,American IPA
4163,American Light Lager
4164,American IPA
4165,American IPA
4166,Witbier
4167,American Pale Ale
4168,American Pale Ale
4169,American IPA
4170,American IPA
4171,American Amber Ale
4172,American Amber Ale
4173,American IPA
4174,American Light Lager
4175,Blonde Ale
4176,American IPA
4177,American IPA
4178,American Stout
4179,Blonde Ale
4180,American IPA
4181,American IPA
4182,American Light Lager
4183,American IPA
4184,Blonde Ale
4185,American IPA
4186,American IPA
4187,American Amber Ale
4188,American IPA
4189,American Amber Ale
4190,Imperial IPA
4191,American Pale Ale
4192,American Light Lager
4193,American IPA
4194,American IPA
4195,Irish Red Ale
4196,American IPA
4197,American Amber Ale
4198,American Pale Ale
4199,American IPA
4200,American Pale Ale
4201,American Brown Ale
4202,American Pale Ale
4203,American Pale Ale
4204,American Pale Ale
4205,American Stout
4206,American Pale Ale
4207,Irish Red Ale
4208,Saison
4209,American Pale Ale
4210,American Pale Ale
4211,Blonde Ale
4212,American Pale Ale
4213,American Pale Ale
4214,American IPA
4215,American IPA
4216,American IPA
4217,American IPA
4218,Saison
4219,American Pale Ale
4220,Irish Red Ale
4221,Saison
4222,American IPA
4223,American IPA
4224,American IPA
4225,American IPA
4226,American Pale Ale
4227,American Amber Ale
4228,American Amber Ale
4229,Irish Red Ale
4230,Blonde Ale
4231,American IPA
4232,American Amber Ale
4233,American Light Lager
4234,American Stout
4235,American Amber Ale
4236,American Light Lager
4237,American IPA
4238,American IPA
4239,American Light Lager
4240,Blonde Ale
4241,Witbier
4242,Blonde Ale
4243,American Pale Ale
4244,Saison
4245,American Brown Ale
4246,Blonde Ale
4247,American Pale Ale
4248,Saison
4249,American IPA
4250,American IPA
4251,American IPA
4252,American IPA
4253,American Pale Ale
4254,American Light Lager
4255,American IPA
4256,Saison
4257,American Amber Ale
4258,American Light Lager
4259,Saison
4260,American Pale Ale
4261,American IPA
4262,American IPA
4263,Blonde Ale
4264,American IPA
4265,American Light Lager
4266,Saison
4267,American Pale Ale
4268,American Light Lager
4269,American IPA
4270,American IPA
4271,Saison
4272,American IPA
4273,Blonde Ale
4274,American Pale Ale
4275,American Pale Ale
4276,American IPA
4277,Saison
4278,American Light Lager
4279,Imperial IPA
4280,Irish Red Ale
4281,American IPA
4282,American IPA
4283,Saison
4284,Witbier
4285,Witbier
4286,American IPA
4287,American Pale Ale
4288,American Pale Ale
4289,American IPA
4290,American IPA
4291,American Pale Ale
4292,American Pale Ale
4293,Blonde Ale
4294,American Pale Ale
4295,American Brown Ale
4296,American IPA
4297,American Amber Ale
4298,American IPA
4299,Saison
4300,Irish Red Ale
4301,American IPA
4302,American IPA
4303,American IPA
4304,American Pale Ale
4305,American Pale Ale
4306,American IPA
4307,American Pale Ale
4308,Irish Red Ale
4309,American Brown Ale
4310,American IPA
4311,American Stout
4312,American Stout
4313,American IPA
4314,American IPA
4315,Blonde Ale
4316,American IPA
4317,American IPA
4318,American IPA
4319,American Pale Ale
4320,American Pale Ale
4321,American IPA
4322,American Brown Ale
4323,Imperial IPA
4324,American IPA
4325,American Light Lager
4326,Blonde Ale
4327,American IPA
4328,American IPA
4329,Blonde Ale
4330,Witbier
4331,American Pale Ale
4332,Imperial IPA
4333,American IPA
4334,Witbier
4335,American IPA
4336,Blonde Ale
4337,Imperial IPA
4338,Saison
4339,American IPA
4340,American Amber Ale
4341,American Brown Ale
4342,American IPA
4343,Saison
4344,Irish Red Ale
4345,American IPA
4346,American IPA
4347,American Brown Ale
4348,American IPA
4349,Blonde Ale
4350,American Light Lager
4351,American Amber Ale
4352,Imperial IPA
4353,American IPA
4354,American IPA
4355,American Pale Ale
4356,Imperial IPA
4357,Blonde Ale
4358,American Pale Ale
4359,American Pale Ale
4360,American Amber Ale
4361,American IPA
4362,Irish Red Ale
4363,American IPA
4364,American IPA
4365,American Pale Ale
4366,American IPA
4367,Saison
4368,American IPA
4369,American Pale Ale
4370,Saison
4371,American IPA
4372,Imperial IPA
4373,American IPA
4374,American Pale Ale
4375,Blonde Ale
4376,American Amber Ale
4377,American IPA
4378,American Stout
4379,Saison
4380,Imperial IPA
4381,American Pale Ale
4382,American Pale Ale
4383,American Light Lager
4384,American IPA
4385,Saison
4386,American IPA
4387,American Amber Ale
4388,American Light Lager
4389,American Pale Ale
4390,American Stout
4391,American Pale Ale
4392,Saison
4393,American Stout
4394,American Pale Ale
4395,American IPA
4396,American IPA
4397,American IPA
4398,American IPA
4399,Irish Red Ale
4400,American Pale Ale
4401,American IPA
4402,Blonde Ale
4403,Imperial IPA
4404,Imperial IPA
4405,American IPA
4406,American Amber Ale
4407,American Pale Ale
4408,American IPA
4409,American IPA
4410,American IPA
4411,American Pale Ale
4412,American Brown Ale
4413,Blonde Ale
4414,American IPA
4415,American Stout
4416,American IPA
4417,American IPA
4418,American IPA
4419,American Pale Ale
4420,Imperial IPA
4421,American Pale Ale
4422,American IPA
4423,Saison
4424,American IPA
4425,American IPA
4426,American IPA
4427,Blonde Ale
4428,American IPA
4429,Saison
4430,American Pale Ale
4431,American IPA
4432,Saison
4433,American IPA
4434,American IPA
4435,American Pale Ale
4436,American Pale Ale
4437,American Amber Ale
4438,American IPA
4439,American Pale Ale
4440,Witbier
4441,American IPA
4442,Blonde Ale
4443,Irish Red Ale
4444,American Pale Ale
4445,American Pale Ale
4446,Saison
4447,American IPA
4448,Witbier
4449,American IPA
4450,American IPA
4451,American IPA
4452,American IPA
4453,American IPA
4454,Witbier
4455,Imperial IPA
4456,American Amber Ale
4457,American IPA
4458,American Amber Ale
4459,American Light Lager
4460,American Light Lager
4461,American Pale Ale
4462,American Light Lager
4463,American IPA
4464,Irish Red Ale
4465,Saison
4466,Blonde Ale
4467,American Amber Ale
4468,American Light Lager
4469,Saison
4470,Irish Red Ale
4471,Blonde Ale
4472,American Pale Ale
4473,Irish Red Ale
4474,American Pale Ale
4475,American Pale Ale
4476,American IPA
4477,Witbier
4478,American Pale Ale
4479,American Amber Ale
4480,American Pale Ale
4481,American Pale Ale
4482,American IPA
4483,American Stout
4484,American Light Lager
4485,American IPA
4486,Irish Red Ale
4487,American Pale Ale
4488,American Pale Ale
4489,American Pale Ale
4490,Irish Red Ale
4491,American Pale Ale
4492,American Pale Ale
4493,American Light Lager
4494,American Pale Ale
4495,Blonde Ale
4496,Saison
4497,Irish Red Ale
4498,Irish Red Ale
4499,American Pale Ale
4500,American Pale Ale
4501,American Stout
4502,American Pale Ale
4503,American IPA
4504,Imperial IPA
4505,American IPA
4506,Irish Red Ale
4507,American IPA
4508,American Amber Ale
4509,American IPA
4510,American Pale Ale
4511,Blonde Ale
4512,American Pale Ale
4513,Imperial IPA
4514,American IPA
4515,American Amber Ale
4516,Irish Red Ale
4517,American IPA
4518,American Pale Ale
4519,American Brown Ale
4520,American IPA
4521,American Pale Ale
4522,American IPA
4523,American Pale Ale
4524,American Pale Ale
4525,American Amber Ale
4526,Saison
4527,Blonde Ale
4528,Blonde Ale
4529,American IPA
4530,American IPA
4531,American IPA
4532,American IPA
4533,American Brown Ale
4534,American IPA
4535,Imperial IPA
4536,American IPA
4537,American IPA
4538,American IPA
4539,American Amber Ale
4540,American Amber Ale
4541,American IPA
4542,American Amber Ale
4543,American Pale Ale
4544,American IPA
4545,American IPA
4546,American IPA
4547,Blonde Ale
4548,Blonde Ale
4549,American Amber Ale
4550,American Amber Ale
4551,American Amber Ale
4552,American Stout
4553,American IPA
4554,American IPA
4555,American IPA
4556,American Amber Ale
4557,American IPA
4558,Witbier
4559,American Light Lager
4560,American Brown Ale
4561,American Pale Ale
4562,American Amber Ale
4563,Saison
4564,Witbier
4565,Saison
4566,American IPA
4567,American Pale Ale
4568,Blonde Ale
4569,Saison
4570,Witbier
4571,American IPA
4572,Saison
4573,Blonde Ale
4574,American Light Lager
4575,American Amber Ale
4576,Saison
4577,Irish Red Ale
4578,American IPA
4579,American Light Lager
4580,American Pale Ale
4581,American Pale Ale
4582,Blonde Ale
4583,Witbier
4584,Blonde Ale
4585,American IPA
4586,American Amber Ale
4587,American IPA
4588,Saison
4589,Saison
4590,Saison
4591,American IPA
4592,American IPA
4593,American Pale Ale
4594,Imperial IPA
4595,Blonde Ale
4596,Blonde Ale
4597,American IPA
4598,American IPA
4599,American IPA
4600,American IPA
4601,Imperial IPA
4602,Irish Red Ale
4603,Blonde Ale
4604,American Pale Ale
4605,American Pale Ale
4606,American IPA
4607,Blonde Ale
4608,American Brown Ale
4609,American IPA
4610,American IPA
4611,Blonde Ale
4612,American IPA
4613,American Pale Ale
4614,American IPA
4615,American IPA
4616,American IPA
4617,American IPA
4618,American Brown Ale
4619,Witbier
4620,American IPA
4621,American IPA
4622,American IPA
4623,American IPA
4624,American IPA
4625,American IPA
4626,American Pale Ale
4627,American Pale Ale
4628,American IPA
4629,Saison
4630,Saison
4631,American Light Lager
4632,Imperial IPA
4633,American IPA
4634,American IPA
4635,American IPA
4636,American IPA
4637,Saison
4638,American Pale Ale
4639,American IPA
4640,American Pale Ale
4641,American Brown Ale
4642,American Pale Ale
4643,American IPA
4644,American IPA
4645,American Brown Ale
4646,American Amber Ale
4647,American IPA
4648,American Amber Ale
4649,American Pale Ale
4650,Saison
4651,Witbier
4652,Saison
4653,American Pale Ale
4654,Saison
4655,Saison
4656,American IPA
4657,American IPA
4658,Blonde Ale
4659,American IPA
4660,American IPA
4661,Blonde Ale
4662,American Pale Ale
4663,American IPA
4664,American IPA
4665,American IPA
4666,American IPA
4667,Imperial IPA
4668,American Pale Ale
4669,American IPA
4670,Imperial IPA
4671,American IPA
4672,American Pale Ale
4673,American Amber Ale
4674,American Amber Ale
4675,American Light Lager
4676,American IPA
4677,American Light Lager
4678,American IPA
4679,American Amber Ale
4680,American IPA
4681,American IPA
4682,American Light Lager
4683,American Amber Ale
4684,American IPA
4685,American Pale Ale
4686,American Amber Ale
4687,American Light Lager
4688,American Pale Ale
4689,American Pale Ale
4690,American IPA
4691,American IPA
4692,American IPA
4693,American IPA
4694,American Amber Ale
4695,American IPA
4696,American Brown Ale
4697,American Pale Ale
4698,Irish Red Ale
4699,American Pale Ale
4700,Saison
4701,American Pale Ale
4702,American IPA
4703,American IPA
4704,American IPA
4705,American Pale Ale
4706,Saison
4707,American Amber Ale
4708,American Pale Ale
4709,Witbier
4710,American Pale Ale
4711,American IPA
4712,American IPA
4713,Witbier
4714,American IPA
4715,American IPA
4716,Saison
4717,Imperial IPA
4718,American IPA
4719,American IPA
4720,American Pale Ale
4721,American Pale Ale
4722,American Pale Ale
4723,American Pale Ale
4724,American IPA
4725,Saison
4726,Blonde Ale
4727,American Pale Ale
4728,American Stout
4729,American Pale Ale
4730,American Light Lager
4731,American IPA
4732,American Pale Ale
4733,American Pale Ale
4734,Irish Red Ale
4735,Imperial IPA
4736,American IPA
4737,American IPA
4738,American IPA
4739,American Light Lager
4740,American Stout
4741,American Pale Ale
4742,American IPA
4743,American Stout
4744,American Amber Ale
4745,American Light Lager
4746,Saison
4747,American IPA
4748,American Pale Ale
4749,American Pale Ale
4750,American Pale Ale
4751,American Stout
4752,American IPA
4753,American Pale Ale
4754,American IPA
4755,American Pale Ale
4756,Witbier
4757,American Pale Ale
4758,American Pale Ale
4759,Blonde Ale
4760,American Brown Ale
4761,Imperial IPA
4762,Imperial IPA
4763,American Pale Ale
4764,American Pale Ale
4765,American Stout
4766,American IPA
4767,Saison
4768,American IPA
4769,American Pale Ale
4770,American IPA
4771,American IPA
4772,American IPA
4773,American Light Lager
4774,American IPA
4775,American IPA
4776,American IPA
4777,American IPA
4778,American IPA
4779,Imperial IPA
4780,American IPA
4781,Witbier
4782,American IPA
4783,American IPA
4784,American IPA
4785,American Light Lager
4786,American Pale Ale
4787,Witbier
4788,Witbier
4789,American IPA
4790,American IPA
4791,American IPA
4792,American Pale Ale
4793,American IPA
4794,American Pale Ale
4795,Imperial IPA
4796,American IPA
4797,American IPA
4798,American Pale Ale
4799,American Pale Ale
4800,Saison
4801,American Light Lager
4802,American Pale Ale
4803,Irish Red Ale
4804,American Light Lager
4805,American Stout
4806,Blonde Ale
4807,American IPA
4808,Irish Red Ale
4809,Blonde Ale
4810,Blonde Ale
4811,American Stout
4812,American Pale Ale
4813,Saison
4814,American IPA
4815,Saison
4816,American Pale Ale
4817,Saison
4818,American Brown Ale
4819,American Stout
4820,Imperial IPA
4821,American IPA
4822,American IPA
4823,American Brown Ale
4824,American Light Lager
4825,Blonde Ale
4826,American Light Lager
